person_cluster,area_name,variant,observed,expected,standardized_residual,area_total
Anna / Anne / Ann / Anni,Lavansaari,Anna,0,0.10933333333333334,-0.33065591380365983,5
Anna / Anne / Ann / Anni,Pärnu,Anna,0,0.10933333333333334,-0.33065591380365983,5
Anna / Anne / Ann / Anni,Repola,Anna,0,0.10933333333333334,-0.33065591380365983,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Anna,0,0.10933333333333334,-0.33065591380365983,5
Anna / Anne / Ann / Anni,Tyrö,Anna,0,0.10933333333333334,-0.33065591380365983,5
Anna / Anne / Ann / Anni,Hämeenlinna,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Iisaku,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Karula,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Lempaala,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Mustjala,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Märjamaa,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Põlva,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Rovaniemi,Anu,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Jõelähtme,Gift,1,1.4197333333333333,-0.3522654669117631,11
Anna / Anne / Ann / Anni,Rapla,Gift,1,1.4197333333333333,-0.3522654669117631,11
Anna / Anne / Ann / Anni,Torma,Gift,1,1.4197333333333333,-0.3522654669117631,11
Anna / Anne / Ann / Anni,Viru-Jaagupi,Gift,1,1.4197333333333333,-0.3522654669117631,11
Anna / Anne / Ann / Anni,Kanepi,Anna,0,0.1312,-0.3622154055254967,6
Anna / Anne / Ann / Anni,Lüganuse,Anna,0,0.1312,-0.3622154055254967,6
Anna / Anne / Ann / Anni,Salmi,Anna,0,0.1312,-0.3622154055254967,6
Anna / Anne / Ann / Anni,Järva-Madise,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Jüri,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Korpiselkä,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Kõpu,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Risti,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Rõngu,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Seiskari,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Skuoritsa,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Toksova,Anu,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Võnnu,Anne,6,6.9776,-0.37009068839079196,21
Anna / Anne / Ann / Anni,Häädemeeste,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Kuusamo,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Moloskovitsa,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Nõo,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Rõuge,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Sakkola,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Vaivara,Anu,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Hämeenlinna,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Iisaku,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Karula,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Lempaala,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Mustjala,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Märjamaa,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Põlva,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Rovaniemi,Anna,0,0.15306666666666666,-0.3912373533632323,7
Anna / Anne / Ann / Anni,Hargla,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Kaprio,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Karja,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Kodavere,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Käina,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Pärnu-Jaagupi,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Türi,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Vuokkiniemi,Anu,0,0.16533333333333333,-0.40661201818605086,10
Anna / Anne / Ann / Anni,Vigala,Gift,4,4.904533333333333,-0.4084376141058753,38
Anna / Anne / Ann / Anni,Järva-Madise,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Jüri,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Korpiselkä,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Kõpu,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Ridala,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Rõngu,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Seiskari,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Skuoritsa,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Toksova,Anna,0,0.17493333333333333,-0.4182503237695499,8
Anna / Anne / Ann / Anni,Jõelähtme,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Koivisto,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Kursi,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Paide,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Rapla,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Simuna,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Torma,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Viru-Jaagupi,Anu,0,0.18186666666666668,-0.4264582824458527,11
Anna / Anne / Ann / Anni,Viljandi,Ann,8,9.3152,-0.4309190644699641,41
Anna / Anne / Ann / Anni,Võnnu,Gift,2,2.7104,-0.4315054233058779,21
Anna / Anne / Ann / Anni,Järva-Jaani,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Kuusamo,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Moloskovitsa,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Nõo,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Puhja,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Rannu,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Rõuge,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Sakkola,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Vaivara,Anna,0,0.1968,-0.4436214602563767,9
Anna / Anne / Ann / Anni,Otepää,Anu,0,0.1984,-0.4454211490264018,12
Anna / Anne / Ann / Anni,Palamuse,Anu,0,0.1984,-0.4454211490264018,12
Anna / Anne / Ann / Anni,Sangaste,Ann,4,4.9984,-0.4465695105858563,22
Anna / Anne / Ann / Anni,Vändra,Ann,4,4.9984,-0.4465695105858563,22
Anna / Anne / Ann / Anni,Ilomantsi,Other,1,1.568,-0.4536023611499574,15
Anna / Anne / Ann / Anni,Koprina,Anu,0,0.21493333333333334,-0.463609030685699,13
Anna / Anne / Ann / Anni,Hargla,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Kaprio,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Karja,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Kodavere,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Käina,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Pärnu-Jaagupi,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Türi,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Vuokkiniemi,Anna,0,0.21866666666666668,-0.46761807778000486,10
Anna / Anne / Ann / Anni,Karula,Ann,1,1.5904,-0.4681587720153168,7
Anna / Anne / Ann / Anni,Lempaala,Ann,1,1.5904,-0.4681587720153168,7
Anna / Anne / Ann / Anni,Mustjala,Ann,1,1.5904,-0.4681587720153168,7
Anna / Anne / Ann / Anni,Märjamaa,Ann,1,1.5904,-0.4681587720153168,7
Anna / Anne / Ann / Anni,Varbla,Anu,0,0.23146666666666665,-0.4811098280711657,14
Anna / Anne / Ann / Anni,Koivisto,Anna,0,0.24053333333333332,-0.49044197753998725,11
Anna / Anne / Ann / Anni,Kursi,Anna,0,0.24053333333333332,-0.49044197753998725,11
Anna / Anne / Ann / Anni,Paide,Anna,0,0.24053333333333332,-0.49044197753998725,11
Anna / Anne / Ann / Anni,Audru,Anu,0,0.248,-0.4979959839195493,15
Anna / Anne / Ann / Anni,Ilomantsi,Anu,0,0.248,-0.4979959839195493,15
Anna / Anne / Ann / Anni,Äksi,Anu,0,0.248,-0.4979959839195493,15
Anna / Anne / Ann / Anni,Vändra,Gift,2,2.8394666666666666,-0.4981786008623061,22
Anna / Anne / Ann / Anni,Pilistvere,Gift,3,4.0010666666666665,-0.5004666089001456,31
Anna / Anne / Ann / Anni,Otepää,Anna,0,0.2624,-0.5122499389946279,12
Anna / Anne / Ann / Anni,Palamuse,Anna,0,0.2624,-0.5122499389946279,12
Anna / Anne / Ann / Anni,Karuse,Anu,0,0.26453333333333334,-0.514328040586291,16
Anna / Anne / Ann / Anni,Paatene,Anu,0,0.26453333333333334,-0.514328040586291,16
Anna / Anne / Ann / Anni,Peetri,Anu,0,0.26453333333333334,-0.514328040586291,16
Anna / Anne / Ann / Anni,Paistu,Ann,10,11.8144,-0.527870268707235,52
Anna / Anne / Ann / Anni,Kodavere,Anni/Annie,1,1.6853333333333333,-0.5279088592864115,10
Anna / Anne / Ann / Anni,Koprina,Anna,0,0.28426666666666667,-0.5331666406168588,13
Anna / Anne / Ann / Anni,Kose,Other,2,2.9269333333333334,-0.5418038474716497,28
Anna / Anne / Ann / Anni,Laiuse,Anu,0,0.2976,-0.5455272678794343,18
Anna / Anne / Ann / Anni,Tori,Anu,0,0.2976,-0.5455272678794343,18
Anna / Anne / Ann / Anni,Varbla,Anna,0,0.3061333333333333,-0.5532931712332381,14
Anna / Anne / Ann / Anni,Äksi,Anna,0,0.328,-0.5727128425310541,15
Anna / Anne / Ann / Anni,Järva-Jaani,Anne,2,2.9904,-0.5727248005493206,9
Anna / Anne / Ann / Anni,Rannu,Anne,2,2.9904,-0.5727248005493206,9
Anna / Anne / Ann / Anni,Kontokki,Anu,0,0.33066666666666666,-0.5750362307426087,20
Anna / Anne / Ann / Anni,Tarvastu,Other,4,5.3312,-0.5765418286577971,51
Anna / Anne / Ann / Anni,Pühalepa,Other,1,1.7770666666666666,-0.58291659497966,17
Anna / Anne / Ann / Anni,Vuole,Anu,0,0.3472,-0.5892367945062494,21
Anna / Anne / Ann / Anni,Võnnu,Anu,0,0.3472,-0.5892367945062494,21
Anna / Anne / Ann / Anni,Karuse,Anna,0,0.34986666666666666,-0.5914952803418355,16
Anna / Anne / Ann / Anni,Paatene,Anna,0,0.34986666666666666,-0.5914952803418355,16
Anna / Anne / Ann / Anni,Peetri,Anna,0,0.34986666666666666,-0.5914952803418355,16
Anna / Anne / Ann / Anni,Varbla,Gift,1,1.8069333333333333,-0.6002975780491936,14
Anna / Anne / Ann / Anni,Jõhvi,Anu,0,0.36373333333333335,-0.6031030868212609,22
Anna / Anne / Ann / Anni,Vändra,Anu,0,0.36373333333333335,-0.6031030868212609,22
Anna / Anne / Ann / Anni,Jüri,Ann,1,1.8176,-0.6064454273370591,8
Anna / Anne / Ann / Anni,Korpiselkä,Ann,1,1.8176,-0.6064454273370591,8
Anna / Anne / Ann / Anni,Kõpu,Ann,1,1.8176,-0.6064454273370591,8
Anna / Anne / Ann / Anni,Rõngu,Ann,1,1.8176,-0.6064454273370591,8
Anna / Anne / Ann / Anni,Seiskari,Ann,1,1.8176,-0.6064454273370591,8
Anna / Anne / Ann / Anni,Pühalepa,Anna,0,0.37173333333333336,-0.6096993794759293,17
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Anu,0,0.38026666666666664,-0.6166576575918494,23
Anna / Anne / Ann / Anni,Põltsamaa,Other,3,4.285866666666666,-0.621121568338051,41
Anna / Anne / Ann / Anni,Soikkola,Ann,4,5.4528,-0.6221513485233987,24
Anna / Anne / Ann / Anni,Väike-Maarja,Ann,4,5.4528,-0.6221513485233987,24
Anna / Anne / Ann / Anni,Väike-Maarja,Gift,2,3.0976,-0.6236363636363635,24
Anna / Anne / Ann / Anni,Laiuse,Anna,0,0.3936,-0.6273754856543249,18
Anna / Anne / Ann / Anni,Tori,Anna,0,0.3936,-0.6273754856543249,18
Anna / Anne / Ann / Anni,Soikkola,Anu,0,0.3968,-0.6299206299209449,24
Anna / Anne / Ann / Anni,Väike-Maarja,Anu,0,0.3968,-0.6299206299209449,24
Anna / Anne / Ann / Anni,Tulemajärvi,Other,2,3.136,-0.6414906110627284,30
Anna / Anne / Ann / Anni,Saarde,Anu,0,0.41333333333333333,-0.6429100507328637,25
Anna / Anne / Ann / Anni,Kontokki,Anna,0,0.43733333333333335,-0.6613118276073197,20
Anna / Anne / Ann / Anni,Ambla,Anu,0,0.4464,-0.6681317235396027,27
Anna / Anne / Ann / Anni,Suure-Jaani,Anu,0,0.4464,-0.6681317235396027,27
Anna / Anne / Ann / Anni,Vuole,Anna,0,0.4592,-0.6776429738438967,21
Anna / Anne / Ann / Anni,Halliste,Anu,0,0.4629333333333333,-0.6803920438492306,28
Anna / Anne / Ann / Anni,Kose,Anu,0,0.4629333333333333,-0.6803920438492306,28
Anna / Anne / Ann / Anni,Suojärvi,Anu,0,0.4629333333333333,-0.6803920438492306,28
Anna / Anne / Ann / Anni,Jõhvi,Anna,0,0.48106666666666664,-0.6935896961941308,22
Anna / Anne / Ann / Anni,Pöide,Anna,0,0.48106666666666664,-0.6935896961941308,22
Anna / Anne / Ann / Anni,Sangaste,Anna,0,0.48106666666666664,-0.6935896961941308,22
Anna / Anne / Ann / Anni,Tulemajärvi,Anu,0,0.496,-0.7042726744663604,30
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Anna,0,0.5029333333333333,-0.7091779278385173,23
Anna / Anne / Ann / Anni,Pilistvere,Anu,0,0.5125333333333333,-0.7159143337951359,31
Anna / Anne / Ann / Anni,Pärnu,Other,0,0.5226666666666666,-0.7229568912920511,5
Anna / Anne / Ann / Anni,Tyrö,Other,0,0.5226666666666666,-0.7229568912920511,5
Anna / Anne / Ann / Anni,Soikkola,Anna,0,0.5248,-0.7244308110509934,24
Anna / Anne / Ann / Anni,Väike-Maarja,Anna,0,0.5248,-0.7244308110509934,24
Anna / Anne / Ann / Anni,Muhu,Anu,0,0.5290666666666667,-0.7273696905059123,32
Anna / Anne / Ann / Anni,Häädemeeste,Ann,1,2.0448,-0.730647235956984,9
Anna / Anne / Ann / Anni,Puhja,Ann,1,2.0448,-0.730647235956984,9
Anna / Anne / Ann / Anni,Rannu,Ann,1,2.0448,-0.730647235956984,9
Anna / Anne / Ann / Anni,Sakkola,Ann,1,2.0448,-0.730647235956984,9
Anna / Anne / Ann / Anni,Vaivara,Ann,1,2.0448,-0.730647235956984,9
Anna / Anne / Ann / Anni,Saarde,Anna,0,0.5466666666666666,-0.7393691004272945,25
Anna / Anne / Ann / Anni,Karuse,Gift,1,2.0650666666666666,-0.7411562145966677,16
Anna / Anne / Ann / Anni,Peetri,Gift,1,2.0650666666666666,-0.7411562145966677,16
Anna / Anne / Ann / Anni,Koeru,Anu,0,0.5621333333333334,-0.749755515707176,34
Anna / Anne / Ann / Anni,Ilomantsi,Ann,2,3.408,-0.7626984464306934,15
Anna / Anne / Ann / Anni,Suure-Jaani,Anna,0,0.5904,-0.7683749084919418,27
Anna / Anne / Ann / Anni,Helme,Anu,0,0.6117333333333334,-0.7821338333899982,37
Anna / Anne / Ann / Anni,Kuusalu,Anu,0,0.6117333333333334,-0.7821338333899982,37
Anna / Anne / Ann / Anni,Halliste,Anna,0,0.6122666666666666,-0.7824747067264646,28
Anna / Anne / Ann / Anni,Suojärvi,Anna,0,0.6122666666666666,-0.7824747067264646,28
Anna / Anne / Ann / Anni,Heinävesi,Other,0,0.6272,-0.7919595949289332,6
Anna / Anne / Ann / Anni,Kanepi,Other,0,0.6272,-0.7919595949289332,6
Anna / Anne / Ann / Anni,Lüganuse,Other,0,0.6272,-0.7919595949289332,6
Anna / Anne / Ann / Anni,Tõstamaa,Other,0,0.6272,-0.7919595949289332,6
Anna / Anne / Ann / Anni,Vigala,Anu,0,0.6282666666666666,-0.7926327438774319,38
Anna / Anne / Ann / Anni,Alatornio,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Hietamäki,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Kontiolahti,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Lavansaari,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Repola,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Tyrö,Gift,0,0.6453333333333333,-0.8033264176742436,5
Anna / Anne / Ann / Anni,Võnnu,Other,1,2.1952,-0.806684175251122,21
Anna / Anne / Ann / Anni,Viru-Nigula,Anna,0,0.656,-0.8099382692526634,30
Anna / Anne / Ann / Anni,Helme,Gift,3,4.7754666666666665,-0.8124649119299953,37
Anna / Anne / Ann / Anni,Pilistvere,Anna,0,0.6778666666666666,-0.8233265856673564,31
Anna / Anne / Ann / Anni,Viljandi,Anu,0,0.6778666666666666,-0.8233265856673564,41
Anna / Anne / Ann / Anni,Setumaa,Anu,0,0.6944,-0.8333066662399863,42
Anna / Anne / Ann / Anni,Suistamo,Anna,0,0.6997333333333333,-0.8365006475390998,32
Anna / Anne / Ann / Anni,Kodavere,Ann,1,2.272,-0.8438843789704975,10
Anna / Anne / Ann / Anni,Narvusi,Anna,0,0.7216,-0.8494704232638121,33
Anna / Anne / Ann / Anni,Lempaala,Other,0,0.7317333333333333,-0.8554141297250901,7
Anna / Anne / Ann / Anni,Põlva,Other,0,0.7317333333333333,-0.8554141297250901,7
Anna / Anne / Ann / Anni,Koeru,Anna,0,0.7434666666666667,-0.8622451314253196,34
Anna / Anne / Ann / Anni,Kolga-Jaani,Other,3,4.9130666666666665,-0.8630854116758866,47
Anna / Anne / Ann / Anni,Heinävesi,Gift,0,0.7744,-0.88,6
Anna / Anne / Ann / Anni,Liperi,Gift,0,0.7744,-0.88,6
Anna / Anne / Ann / Anni,Salmi,Gift,0,0.7744,-0.88,6
Anna / Anne / Ann / Anni,Tõstamaa,Gift,0,0.7744,-0.88,6
Anna / Anne / Ann / Anni,Audru,Anne,3,4.984,-0.888694824544258,15
Anna / Anne / Ann / Anni,Helme,Anna,0,0.8090666666666667,-0.8994813320278896,37
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Other,1,2.4042666666666666,-0.9056455747852293,23
Anna / Anne / Ann / Anni,Jüri,Other,0,0.8362666666666667,-0.9144761706390532,8
Anna / Anne / Ann / Anni,Kõpu,Other,0,0.8362666666666667,-0.9144761706390532,8
Anna / Anne / Ann / Anni,Risti,Other,0,0.8362666666666667,-0.9144761706390532,8
Anna / Anne / Ann / Anni,Rõngu,Other,0,0.8362666666666667,-0.9144761706390532,8
Anna / Anne / Ann / Anni,Skuoritsa,Other,0,0.8362666666666667,-0.9144761706390532,8
Anna / Anne / Ann / Anni,Pärnu,Anni/Annie,0,0.8426666666666667,-0.9179687721631202,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Anni/Annie,0,0.8426666666666667,-0.9179687721631202,5
Anna / Anne / Ann / Anni,Tarvastu,Anu,0,0.8432,-0.9182592226599197,51
Anna / Anne / Ann / Anni,Karksi,Anu,0,0.8597333333333333,-0.927218061371398,52
Anna / Anne / Ann / Anni,Paistu,Anu,0,0.8597333333333333,-0.927218061371398,52
Anna / Anne / Ann / Anni,Põltsamaa,Anna,0,0.8965333333333333,-0.9468544414709863,41
Anna / Anne / Ann / Anni,Viljandi,Anna,0,0.8965333333333333,-0.9468544414709863,41
Anna / Anne / Ann / Anni,Koivisto,Ann,1,2.4992,-0.9483290784179886,11
Anna / Anne / Ann / Anni,Kursi,Ann,1,2.4992,-0.9483290784179886,11
Anna / Anne / Ann / Anni,Helme,Other,2,3.8677333333333332,-0.9497003717500718,37
Anna / Anne / Ann / Anni,Hämeenlinna,Gift,0,0.9034666666666666,-0.9505086357664861,7
Anna / Anne / Ann / Anni,Lempaala,Gift,0,0.9034666666666666,-0.9505086357664861,7
Anna / Anne / Ann / Anni,Rovaniemi,Gift,0,0.9034666666666666,-0.9505086357664861,7
Anna / Anne / Ann / Anni,Setumaa,Anna,0,0.9184,-0.9583318840568751,42
Anna / Anne / Ann / Anni,Häädemeeste,Other,0,0.9408,-0.9699484522385713,9
Anna / Anne / Ann / Anni,Järva-Jaani,Other,0,0.9408,-0.9699484522385713,9
Anna / Anne / Ann / Anni,Puhja,Other,0,0.9408,-0.9699484522385713,9
Anna / Anne / Ann / Anni,Harju-Jaani,Anne,2,3.9872,-0.9951935856270349,12
Anna / Anne / Ann / Anni,Viljandi,Gift,3,5.291733333333333,-0.9962425949211507,41
Anna / Anne / Ann / Anni,Peetri,Anne,3,5.3162666666666665,-1.004581505971607,16
Anna / Anne / Ann / Anni,Kanepi,Anni/Annie,0,1.0112,-1.0055844071981228,6
Anna / Anne / Ann / Anni,Lüganuse,Anni/Annie,0,1.0112,-1.0055844071981228,6
Anna / Anne / Ann / Anni,Tõstamaa,Anni/Annie,0,1.0112,-1.0055844071981228,6
Anna / Anne / Ann / Anni,Kadrina,Anu,0,1.0250666666666666,-1.01245576035038,62
Anna / Anne / Ann / Anni,Kolga-Jaani,Anna,0,1.0277333333333334,-1.0137718349477525,47
Anna / Anne / Ann / Anni,Korpiselkä,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Kõpu,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Ridala,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Seiskari,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Skuoritsa,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Toksova,Gift,0,1.0325333333333333,-1.0161364737737413,8
Anna / Anne / Ann / Anni,Karja,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Kodavere,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Käina,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Pärnu-Jaagupi,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Türi,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Vuokkiniemi,Other,0,1.0453333333333332,-1.0224154406763102,10
Anna / Anne / Ann / Anni,Peetri,Anni/Annie,1,2.6965333333333334,-1.033140770815224,16
Anna / Anne / Ann / Anni,Laiuse,Ann,2,4.0896,-1.0332912304007815,18
Anna / Anne / Ann / Anni,Karksi,Other,3,5.435733333333333,-1.0447218263254756,52
Anna / Anne / Ann / Anni,Hietamäki,Ann,0,1.136,-1.0658330075579383,5
Anna / Anne / Ann / Anni,Kontiolahti,Ann,0,1.136,-1.0658330075579383,5
Anna / Anne / Ann / Anni,Repola,Ann,0,1.136,-1.0658330075579383,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Ann,0,1.136,-1.0658330075579383,5
Anna / Anne / Ann / Anni,Tyrö,Ann,0,1.136,-1.0658330075579383,5
Anna / Anne / Ann / Anni,Paide,Other,0,1.1498666666666666,-1.0723183606870985,11
Anna / Anne / Ann / Anni,Simuna,Other,0,1.1498666666666666,-1.0723183606870985,11
Anna / Anne / Ann / Anni,Torma,Other,0,1.1498666666666666,-1.0723183606870985,11
Anna / Anne / Ann / Anni,Häädemeeste,Gift,0,1.1616,-1.0777754868245983,9
Anna / Anne / Ann / Anni,Kuusamo,Gift,0,1.1616,-1.0777754868245983,9
Anna / Anne / Ann / Anni,Moloskovitsa,Gift,0,1.1616,-1.0777754868245983,9
Anna / Anne / Ann / Anni,Puhja,Gift,0,1.1616,-1.0777754868245983,9
Anna / Anne / Ann / Anni,Sakkola,Gift,0,1.1616,-1.0777754868245983,9
Anna / Anne / Ann / Anni,Suure-Jaani,Other,1,2.8224,-1.0847619047619048,27
Anna / Anne / Ann / Anni,Iisaku,Anni/Annie,0,1.1797333333333333,-1.0861552989022027,7
Anna / Anne / Ann / Anni,Karula,Anni/Annie,0,1.1797333333333333,-1.0861552989022027,7
Anna / Anne / Ann / Anni,Mustjala,Anni/Annie,0,1.1797333333333333,-1.0861552989022027,7
Anna / Anne / Ann / Anni,Märjamaa,Anni/Annie,0,1.1797333333333333,-1.0861552989022027,7
Anna / Anne / Ann / Anni,Põlva,Anni/Annie,0,1.1797333333333333,-1.0861552989022027,7
Anna / Anne / Ann / Anni,Muhu,Anne,7,10.632533333333333,-1.1140154955585533,32
Anna / Anne / Ann / Anni,Palamuse,Other,0,1.2544,-1.12,12
