feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,standard_lemma_map_category,mentions,poems,standard_lemma_types,top_standard_lemmas,top_english_variants
1,Mary / Maria / Maarja / Mari,Tartu-Maarja,Estonia core/west,South Estonian,viE,Mari,3,3,1,Mari (3),Mary (2); Mari (1)
1,Mary / Maria / Maarja / Mari,Tartu-Maarja,Estonia core/west,South Estonian,viE,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tarvastu,Estonia core/west,South Estonian,viE,Mari,11,7,1,Mari (11),Mari (9); Maija/Maie (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Tarvastu,Estonia core/west,South Estonian,viE,Maarja,7,7,1,Maarja (7),Mary (6); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Tarvastu,Estonia core/west,South Estonian,viE,Maie,5,2,1,Maie (5),Maija/Maie (5)
1,Mary / Maria / Maarja / Mari,Tarvastu,Estonia core/west,South Estonian,viE,Other,2,2,2,mari (1); maarjalehm (1),Mari (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Tarvastu,Estonia core/west,South Estonian,viE,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Terijoki,Finland/Savo-Karelia,Finnish,su,Mari,4,2,1,Mari (4),Mary (3); Mari (1)
1,Mary / Maria / Maarja / Mari,Terijoki,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Annamari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Tervo,Finland/Savo-Karelia,Finnish,su,Maria,6,4,1,Maria (6),Maria/Maaria (5); Mary (1)
1,Mary / Maria / Maarja / Mari,Tervo,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Tervola,Finland/Savo-Karelia,Finnish,su,Maria,3,2,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Tervola,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Teuva,Finland/Savo-Karelia,Finnish,su,Maija,3,2,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Teuva,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tohmajärvi,Finland/Savo-Karelia,Finnish,su,Maria,11,7,1,Maria (11),Mary (11)
1,Mary / Maria / Maarja / Mari,Tohmajärvi,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Toholampi,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Toksova,Ingria,Finnish,su,Mari,6,2,1,Mari (6),Mari (3); Mary (3)
1,Mary / Maria / Maarja / Mari,Toksova,Ingria,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tolmačču,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tori,Estonia core/west,North Estonian,viP,Mari,29,14,1,Mari (29),Mari (22); Mary (7)
1,Mary / Maria / Maarja / Mari,Tori,Estonia core/west,North Estonian,viP,Maarja,2,2,1,Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Tori,Estonia core/west,North Estonian,viP,Other,2,2,1,Marike (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Tori,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Torma,Estonia core/west,North Estonian,viP,Mari,14,3,1,Mari (14),Mari (14)
1,Mary / Maria / Maarja / Mari,Torma,Estonia core/west,North Estonian,viP,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Torma,Estonia core/west,North Estonian,viP,Maie,1,1,1,Maie (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Torma,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Torma,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Maaria,4,3,1,Maaria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Other,1,1,1,Moari (archaic) (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Turku,Finland/Savo-Karelia,Finnish,su,Maaria,2,1,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Turtola,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Turtola,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tuulos,Finland/Savo-Karelia,Finnish,su,Maaria,2,1,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Tuupovaara,Finland/Savo-Karelia,Finnish,su,Maria,3,3,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Tuupovaara,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Tuusniemi,Finland/Savo-Karelia,Finnish,su,Maija,2,1,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Tuutari,Ingria,Finnish,su,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Tyrväntö,Finland/Savo-Karelia,Finnish,su,Maria,2,1,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Tyrvää,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Tyrö,Ingria,Finnish,su,Mari,19,7,1,Mari (19),Mari (14); Mary (5)
1,Mary / Maria / Maarja / Mari,Tyrö,Ingria,Finnish,su,Maria,11,4,1,Maria (11),Maria/Maaria (6); Mary (5)
1,Mary / Maria / Maarja / Mari,Tyrö,Ingria,Finnish,su,Maaria,2,2,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Tõstamaa,Estonia core/west,North Estonian,viP,Mari,5,5,1,Mari (5),Mari (4); Mary (1)
1,Mary / Maria / Maarja / Mari,Tõstamaa,Estonia core/west,North Estonian,viP,Maaria,3,1,1,Maaria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Tõstamaa,Estonia core/west,North Estonian,viP,Other,2,2,2,marikene (1); mari & kene (1),Mari (2)
1,Mary / Maria / Maarja / Mari,Tõstamaa,Estonia core/west,North Estonian,viP,Maie,1,1,1,Maie (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Tõstamaa,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Töysä,Finland/Savo-Karelia,Finnish,su,Maria,4,3,1,Maria (4),Mary (3); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Töysä,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,Neitsyt Maria (1); Neitsyt-Maria (1),Mary (2)
1,Mary / Maria / Maarja / Mari,Töysä,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Töysä,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Türi,Estonia core/west,North Estonian,viP,Maarja,6,5,1,Maarja (6),Mary (6)
1,Mary / Maria / Maarja / Mari,Türi,Estonia core/west,North Estonian,viP,Mari,6,4,1,Mari (6),Mari (6)
1,Mary / Maria / Maarja / Mari,Türi,Estonia core/west,North Estonian,viP,Maie,3,2,1,Maie (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Türi,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,8,7,1,Maria (8),Mary (7); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Other,3,2,2,Marian (2); Marjatta (1),Mary (3)
1,Mary / Maria / Maarja / Mari,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Urjala,Finland/Savo-Karelia,Finnish,su,Maria,3,2,1,Maria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Urvaste,South Estonia/Seto,South Estonian,viE,Mari,12,9,1,Mari (12),Mari (9); Mary (3)
1,Mary / Maria / Maarja / Mari,Urvaste,South Estonia/Seto,South Estonian,viE,Other,7,5,6,Maari & ema (2); maarjakene (1); maritütreke (1); mari (1); Marile (1); Marike (1),Mari (6); Mary (1)
1,Mary / Maria / Maarja / Mari,Urvaste,South Estonia/Seto,South Estonian,viE,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Uskela,Finland/Savo-Karelia,Finnish,su,Maija,11,7,1,Maija (11),Maija/Maie (11)
1,Mary / Maria / Maarja / Mari,Uskela,Finland/Savo-Karelia,Finnish,su,Other,4,4,2,neitsytmaaria (3); neitsyt-Maarja (1),Mary (4)
1,Mary / Maria / Maarja / Mari,Uskela,Finland/Savo-Karelia,Finnish,su,Maria,3,3,1,Maria (3),Mary (2); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Uskela,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Uukuniemi,East Karelia/Veps/Tver,Finnish,su,Maaria,5,3,1,Maaria (5),Mary (5)
1,Mary / Maria / Maarja / Mari,Uukuniemi,East Karelia/Veps/Tver,Finnish,su,Maria,4,2,1,Maria (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Uukuniemi,East Karelia/Veps/Tver,Finnish,su,Other,2,2,2,mariapiika (1); Maariinen (1),Maria/Maaria (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,Maija,4,4,1,Maija (4),Maija/Maie (4)
1,Mary / Maria / Maarja / Mari,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,Other,2,2,1,Neitsyt Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Uusikirkko Tl.,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Vahto,Finland/Savo-Karelia,Finnish,su,Maija,2,2,1,Maija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Vahto,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,makkara & Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vaivara,Estonia core/west,North Estonian,viP,Mari,9,5,1,Mari (9),Mari (9)
1,Mary / Maria / Maarja / Mari,Vaivara,Estonia core/west,North Estonian,viP,Maie,8,1,1,Maie (8),Maija/Maie (8)
1,Mary / Maria / Maarja / Mari,Vaivara,Estonia core/west,North Estonian,viP,Maria,2,2,1,Maria (2),Mary (1); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Vaivara,Estonia core/west,North Estonian,viP,Other,2,2,2,maritütar (1); Marike (1),Mari (2)
1,Mary / Maria / Maarja / Mari,Valkeasaari,Ingria,Finnish,su,Mari,1,1,1,Mari (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Valkeasaari,Ingria,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Vanaja,Finland/Savo-Karelia,Finnish,su,Maaria,3,2,1,Maaria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Vanaja,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Varbla,Estonia core/west,North Estonian,viP,Mari,10,7,1,Mari (10),Mari (9); Mary (1)
1,Mary / Maria / Maarja / Mari,Varbla,Estonia core/west,North Estonian,viP,Maarja,1,1,1,Maarja (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Varbla,Estonia core/west,North Estonian,viP,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Varbla,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,Maria,2,2,1,Maria (2),Maria/Maaria (1); Mary (1)
1,Mary / Maria / Maarja / Mari,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Vastseliina,South Estonia/Seto,South Estonian,viE,Maarja,24,5,1,Maarja (24),Mary (24)
1,Mary / Maria / Maarja / Mari,Vastseliina,South Estonia/Seto,South Estonian,viE,Mai,11,1,1,Mai (11),Maija/Maie (11)
1,Mary / Maria / Maarja / Mari,Vastseliina,South Estonia/Seto,South Estonian,viE,Mari,5,5,1,Mari (5),Mari (5)
1,Mary / Maria / Maarja / Mari,Vastseliina,South Estonia/Seto,South Estonian,viE,Other,5,2,2,mari (4); Maarja lehm (1),Mary (5)
1,Mary / Maria / Maarja / Mari,Vastseliina,South Estonia/Seto,South Estonian,viE,Marikene,1,1,1,Marikene (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Venjoki,Ingria,Finnish,su,Maria,7,6,1,Maria (7),Maria/Maaria (4); Mary (3)
1,Mary / Maria / Maarja / Mari,Venjoki,Ingria,Finnish,su,Mari,3,3,1,Mari (3),Mari (2); Mary (1)
1,Mary / Maria / Maarja / Mari,Venjoki,Ingria,Finnish,su,Other,3,2,3,Marja (1); Marjatta (1); marjainen (1),Mary (3)
1,Mary / Maria / Maarja / Mari,Vesilahti,Finland/Savo-Karelia,Finnish,su,Maija,3,3,1,Maija (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Vesilahti,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,musta & Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Veteli,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vieljärvi,East Karelia/Veps/Tver,Livvi-Karelian,kaA,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Mari,9,5,1,Mari (9),Mari (7); Mary (2)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Maarja,4,3,1,Maarja (4),Mary (4)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Mai,3,3,1,Mai (3),Maija/Maie (3)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Other,2,2,2,Marike (1); marikene (1),Mari (2)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Maie,1,1,1,Maie (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vigala,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Vihanti,Finland/Savo-Karelia,Finnish,su,Maria,2,1,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Vihanti,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Viitasaari,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Viitasaari,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Viljakkala,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Viljandi,Estonia core/west,North Estonian,viP,Mari,34,16,1,Mari (34),Mary (25); Mari (9)
1,Mary / Maria / Maarja / Mari,Viljandi,Estonia core/west,North Estonian,viP,Maarja,22,9,1,Maarja (22),Maria/Maaria (12); Mary (10)
1,Mary / Maria / Maarja / Mari,Viljandi,Estonia core/west,North Estonian,viP,Maaria,3,2,1,Maaria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Viljandi,Estonia core/west,North Estonian,viP,Other,3,3,3,maarjavars (1); Mats-Mari (1); maarja (1),Mary (2); Mari (1)
1,Mary / Maria / Maarja / Mari,Viljandi,Estonia core/west,North Estonian,viP,Maria,2,2,1,Maria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Vimpeli,Finland/Savo-Karelia,Finnish,su,Other,2,1,2,Maariaan (1); Mariasta (1),Maria/Maaria (2)
1,Mary / Maria / Maarja / Mari,Vimpeli,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Virrat,Finland/Savo-Karelia,Finnish,su,Other,2,1,1,länsimaija (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Virrat,Finland/Savo-Karelia,Finnish,su,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Virrat,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Virtasalmi,Finland/Savo-Karelia,Finnish,su,Mari,1,1,1,Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Virtasalmi,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Virtasalmi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Mati/Mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Viru-Jaagupi,Estonia core/west,North Estonian,viP,Mari,7,5,1,Mari (7),Mari (6); Mary (1)
1,Mary / Maria / Maarja / Mari,Viru-Jaagupi,Estonia core/west,North Estonian,viP,Other,3,2,2,maarjamaa (2); mai+ke (1),Mary (2); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Viru-Jaagupi,Estonia core/west,North Estonian,viP,Maie,1,1,1,Maie (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Viru-Nigula,Estonia core/west,North Estonian,viP,Maie,11,2,1,Maie (11),Maija/Maie (11)
1,Mary / Maria / Maarja / Mari,Viru-Nigula,Estonia core/west,North Estonian,viP,Mari,8,4,1,Mari (8),Mari (6); Mary (2)
1,Mary / Maria / Maarja / Mari,Viru-Nigula,Estonia core/west,North Estonian,viP,Maria,3,3,1,Maria (3),Mary (2); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Viru-Nigula,Estonia core/west,North Estonian,viP,Other,1,1,1,maiekene (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vittanki,Finland/Savo-Karelia,Tornedalen Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Mari,13,6,1,Mari (13),Mari (11); Mary (2)
1,Mary / Maria / Maarja / Mari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Maria,12,11,1,Maria (12),Mary (9); Maria/Maaria (3)
1,Mary / Maria / Maarja / Mari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Other,6,4,5,Mari&ni (2); Marian (1); maija (1); Mari&nensa (1); Marja (1),Mari (3); Mary (2); Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Maaria,2,2,1,Maaria (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Maija,1,1,1,Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Vuole,Ingria,Finnish,su,Maria,8,5,1,Maria (8),Mary (4); Maria/Maaria (4)
1,Mary / Maria / Maarja / Mari,Vuole,Ingria,Finnish,su,Mari,6,2,1,Mari (6),Mari (4); Mary (2)
1,Mary / Maria / Maarja / Mari,Vuole,Ingria,Finnish,su,Maaria,3,2,1,Maaria (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Vuole,Ingria,Finnish,su,Other,2,2,2,Marin (1); (proper) (1),Mari (2)
1,Mary / Maria / Maarja / Mari,Väike-Maarja,Estonia core/west,North Estonian,viP,Mari,7,6,1,Mari (7),Mari (4); Mary (3)
1,Mary / Maria / Maarja / Mari,Väike-Maarja,Estonia core/west,North Estonian,viP,Maie,6,2,1,Maie (6),Maija/Maie (6)
1,Mary / Maria / Maarja / Mari,Väike-Maarja,Estonia core/west,North Estonian,viP,Maarja,5,5,1,Maarja (5),Mary (4); Maria/Maaria (1)
1,Mary / Maria / Maarja / Mari,Väike-Maarja,Estonia core/west,North Estonian,viP,Other,2,2,2,mai+ke (1); maiekene (1),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Väike-Maarja,Estonia core/west,North Estonian,viP,Marikene,1,1,1,Marikene (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Vändra,Estonia core/west,North Estonian,viP,Maie,2,2,1,Maie (2),Maija/Maie (2)
1,Mary / Maria / Maarja / Mari,Vändra,Estonia core/west,North Estonian,viP,Mari,2,1,1,Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Vändra,Estonia core/west,North Estonian,viP,Other,2,2,2,mai (1); mari (1),Maija/Maie (1); Mari (1)
1,Mary / Maria / Maarja / Mari,Vändra,Estonia core/west,North Estonian,viP,Maaria,1,1,1,Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Võnnu,Estonia core/west,South Estonian,viE,Mari,6,4,1,Mari (6),Mary (4); Mari (2)
1,Mary / Maria / Maarja / Mari,Võnnu,Estonia core/west,South Estonian,viE,Maarja,3,2,1,Maarja (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,Maria,2,1,1,Maria (2),Maria/Maaria (2)
1,Mary / Maria / Maarja / Mari,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Maija (prop.) (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Ylitornio,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,makaranmaija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Yläne,Finland/Savo-Karelia,Finnish,su,Maija,4,3,1,Maija (4),Maija/Maie (4)
1,Mary / Maria / Maarja / Mari,Yläne,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,makkara-Maija (1),Maija/Maie (1)
1,Mary / Maria / Maarja / Mari,Äksi,Estonia core/west,North Estonian,viP,Mari,7,5,1,Mari (7),Mari (6); Mary (1)
1,Mary / Maria / Maarja / Mari,Äksi,Estonia core/west,North Estonian,viP,Maarja,2,2,1,Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Äksi,Estonia core/west,North Estonian,viP,Marikene,2,1,1,Marikene (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Äksi,Estonia core/west,North Estonian,viP,Other,1,1,1,Marike (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Östmark,Finland/Savo-Karelia,Finnish,su,Maria,1,1,1,Maria (1),Mary (1)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,mart,17,2,1,mart (17),Martin (17)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,Other,9,8,7,mardisand (3); mardipäev (1); mardisant (1); mardisandid (1); Sandi-Mardi (1); Mardisand (1); Mardisandid (1),Martin (8); Mardi/Mard (1)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,Mart,8,3,1,Mart (8),Martin (7); Mart/Marti (1)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,Märt,8,4,1,Märt (8),Mardi/Mard (3); Martin (3); Mart/Marti (2)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,mard,8,2,1,mard (8),Martin (8)
2,Martin / Mart / Märt,Ambla,Estonia core/west,North Estonian,viP,Mard,1,1,1,Mard (1),Martin (1)
2,Martin / Mart / Märt,Anseküla,Estonia core/west,North Estonian,viP,Mart,3,2,1,Mart (3),Mart/Marti (3)
2,Martin / Mart / Märt,Anseküla,Estonia core/west,North Estonian,viP,Other,1,1,1,Mardi (1),Mardi/Mard (1)
2,Martin / Mart / Märt,Audru,Estonia core/west,North Estonian,viP,Mart,14,2,1,Mart (14),Martin (8); Mart/Marti (6)
2,Martin / Mart / Märt,Audru,Estonia core/west,North Estonian,viP,märt,6,1,1,märt (6),Märt/Märti (6)
2,Martin / Mart / Märt,Audru,Estonia core/west,North Estonian,viP,Other,3,1,2,Mardi (2); Mardipäev (1),Martin (3)
2,Martin / Mart / Märt,Audru,Estonia core/west,North Estonian,viP,mart,2,1,1,mart (2),Mart/Marti (2)
2,Martin / Mart / Märt,Hageri,Estonia core/west,North Estonian,viP,mart,11,2,1,mart (11),Martin (11)
2,Martin / Mart / Märt,Hageri,Estonia core/west,North Estonian,viP,Other,4,1,2,mardike (2); mardisand (2),Martin (4)
2,Martin / Mart / Märt,Hageri,Estonia core/west,North Estonian,viP,Mart,1,1,1,Mart (1),Mart/Marti (1)
2,Martin / Mart / Märt,Halikko,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Martti (1),Martin (1)
2,Martin / Mart / Märt,Haljala,Estonia core/west,North Estonian,viP,Mart,39,9,1,Mart (39),Martin (20); Mart/Marti (19)
2,Martin / Mart / Märt,Haljala,Estonia core/west,North Estonian,viP,Mard,15,1,1,Mard (15),Mardi/Mard (8); Martin (7)
2,Martin / Mart / Märt,Haljala,Estonia core/west,North Estonian,viP,Other,15,6,7,mardisand (4); Marti (4); mardike (2); mardikene (2); sandimardi (1); mardisandike (1); mardipäev (1),Martin (9); Mardi/Mard (5); Mart/Marti (1)
2,Martin / Mart / Märt,Haljala,Estonia core/west,North Estonian,viP,mard,6,1,1,mard (6),Mardi/Mard (4); Mart/Marti (2)
2,Martin / Mart / Märt,Halliste,Estonia core/west,South Estonian,viE,Other,60,3,5,märti (51); Märten (6); Märtenil (1); Märteni (1); Märdi (1),Märt/Märti (59); Mardi/Mard (1)
2,Martin / Mart / Märt,Halliste,Estonia core/west,South Estonian,viE,Märt,45,10,1,Märt (45),Martin (34); Märt/Märti (11)
2,Martin / Mart / Märt,Halliste,Estonia core/west,South Estonian,viE,Mard,31,1,1,Mard (31),Mart/Marti (30); Martin (1)
2,Martin / Mart / Märt,Halliste,Estonia core/west,South Estonian,viE,märt,25,2,1,märt (25),Märt/Märti (16); Mardi/Mard (9)
